project_name	publication_year	publication_doi	sample_name	sample_host	archive_project	archive_sample_accession	date_information_present	date_is_radiocarbon	archaeological_historical_date	multiple_dates	reference_location	reference_citation_depth	primary_secondary_reference_citation_doi	direct_dating_individual	direct_dating_element	radiocarbon_lab_code	radiocarbon_lab_sample_id	spectrometry_type	pretreatment_reported	pretreatment_type	sample_material	uncalibrated_date	uncalibrated_uncertainty_plus_minus	delta_13c	carbon_perc	delta_15n	carbon_nitrogen_ratio	calibration_reported	calibration_curve	calibration_software	calibration_software_version	calibration_software_settings	calibration_software_citation_doi	calibrated_range_lower	calibrated_range_upper	calibrated_range_median	calibrated_range_suffix	calibrated_range_confidence_interval	reservoir_offset_mentioned	reservoir_offset_applied	reservoir_offset_type	reservoir_offset_reported	reservoir_offset_reported_sd	reservoir_aquatic_carbon_perc	reservoir_aquatic_carbon_perc_sd
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM045.F	Homo sapiens	PRJEB46022	ERS6636105	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM045.G	Homo sapiens	PRJEB46022	ERS6636106	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM045.H	Homo sapiens	PRJEB46022	ERS6636107	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM045.I	Homo sapiens	PRJEB46022	ERS6636108	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM045.L	Homo sapiens	PRJEB46022	ERS6636109	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM045.M	Homo sapiens	PRJEB46022	ERS6636110	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM045.Q	Homo sapiens	PRJEB46022	ERS6636111	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM045.R	Homo sapiens	PRJEB46022	ERS6636112	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM045.S	Homo sapiens	PRJEB46022	ERS6636113	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM046.A	Homo sapiens	PRJEB46022	ERS6636115	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM046.B	Homo sapiens	PRJEB46022	ERS6636116	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM046.F	Homo sapiens	PRJEB46022	ERS6636117	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM046.G	Homo sapiens	PRJEB46022	ERS6636118	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM046.H	Homo sapiens	PRJEB46022	ERS6636119	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM046.N	Homo sapiens	PRJEB46022	ERS6636120	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM046.Q	Homo sapiens	PRJEB46022	ERS6636121	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM046.V	Homo sapiens	PRJEB46022	ERS6636122	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM046.Y	Homo sapiens	PRJEB46022	ERS6636123	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM047.B	Homo sapiens	PRJEB46022	ERS6636124	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM047.E	Homo sapiens	PRJEB46022	ERS6636125	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM047.H	Homo sapiens	PRJEB46022	ERS6636126	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM047.S	Homo sapiens	PRJEB46022	ERS6636127	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM047.V	Homo sapiens	PRJEB46022	ERS6636128	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM048.A	Homo sapiens	PRJEB46022	ERS6636130	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM048.D	Homo sapiens	PRJEB46022	ERS6636131	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM048.E	Homo sapiens	PRJEB46022	ERS6636132	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM048.F	Homo sapiens	PRJEB46022	ERS6636133	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM048.I	Homo sapiens	PRJEB46022	ERS6636134	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM048.K	Homo sapiens	PRJEB46022	ERS6636135	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM048.N	Homo sapiens	PRJEB46022	ERS6636136	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM048.O	Homo sapiens	PRJEB46022	ERS6636137	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM048.P	Homo sapiens	PRJEB46022	ERS6636138	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM048.Q	Homo sapiens	PRJEB46022	ERS6636139	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM048.S	Homo sapiens	PRJEB46022	ERS6636140	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM048.V	Homo sapiens	PRJEB46022	ERS6636141	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM048.W	Homo sapiens	PRJEB46022	ERS6636142	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM048.Z	Homo sapiens	PRJEB46022	ERS6636143	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM049.A	Homo sapiens	PRJEB46022	ERS6636144	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM049.D	Homo sapiens	PRJEB46022	ERS6636145	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM049.E	Homo sapiens	PRJEB46022	ERS6636146	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM049.F	Homo sapiens	PRJEB46022	ERS6636147	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM049.I	Homo sapiens	PRJEB46022	ERS6636148	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM049.K	Homo sapiens	PRJEB46022	ERS6636149	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM049.M	Homo sapiens	PRJEB46022	ERS6636150	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM049.P	Homo sapiens	PRJEB46022	ERS6636151	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM049.S	Homo sapiens	PRJEB46022	ERS6636152	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM049.W	Homo sapiens	PRJEB46022	ERS6636153	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM050.L	Homo sapiens	PRJEB46022	ERS6636154	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM050.V	Homo sapiens	PRJEB46022	ERS6636155	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM050.X	Homo sapiens	PRJEB46022	ERS6636156	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM050.Z	Homo sapiens	PRJEB46022	ERS6636157	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM051.A	Homo sapiens	PRJEB46022	ERS6636158	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM051.D	Homo sapiens	PRJEB46022	ERS6636159	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM051.G	Homo sapiens	PRJEB46022	ERS6636160	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM051.I	Homo sapiens	PRJEB46022	ERS6636161	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM051.M	Homo sapiens	PRJEB46022	ERS6636162	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM051.R	Homo sapiens	PRJEB46022	ERS6636163	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM051.S	Homo sapiens	PRJEB46022	ERS6636164	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM051.U	Homo sapiens	PRJEB46022	ERS6636165	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM051.V	Homo sapiens	PRJEB46022	ERS6636166	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM051.Z	Homo sapiens	PRJEB46022	ERS6636167	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM052.F	Homo sapiens	PRJEB46022	ERS6636168	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM052.I	Homo sapiens	PRJEB46022	ERS6636169	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM052.J	Homo sapiens	PRJEB46022	ERS6636170	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM052.K	Homo sapiens	PRJEB46022	ERS6636171	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM052.M	Homo sapiens	PRJEB46022	ERS6636172	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
Fagernas2022	2022	10.1093/femsmc/xtac006	CDM052.N	Homo sapiens	PRJEB46022	ERS6636173	TRUE	FALSE	4500–5000	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	DNE	unknown	NA	NA	NA	NA	NA	NA	DNE	DNE	DNE	DNE	DNE	DNE	NA	NA	NA	DNE	NA	DNE	DNE	DNE	NA	NA	NA	NA
